player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
228702,/player/228702/frenkie-de-jong/230002,23.0,2.0,2022-09-26,F. de Jong,Frenkie de Jong,CM,87,92,116500000.0,230000.0,25,1997-05-12,180,74,241.0,FC Barcelona,53.0,La Liga,1.0,RCM,21.0,,2019-07-01,2026.0,34,Netherlands,105035.0,CDM,21.0,Right,3,4,3,High/Medium,Unique,Yes,247600000.0,"#Dribbler, #Playmaker, #Acrobat, #Complete Midfielder","Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",82.0,69.0,86.0,87.0,77.0,78.0,78,72,72,91,70,87,84,64,89,89,80,83,87,88,79,68,76,89,74,66,74,82,77,88,53,90.0,76,76,77,7,13,10,10,9,,78+3,78+3,78+3,83,82,82,82,83,85+3,85+3,85+3,85+3,86+3,86+3,86+3,85+3,83+3,84+3,84+3,84+3,83+3,82+3,78+3,78+3,78+3,82+3,18+3
215698,/player/215698/mike-maignan/230002,23.0,2.0,2022-09-26,M. Maignan,Mike Maignan,GK,87,90,80000000.0,90000.0,26,1995-07-03,191,89,47.0,Milan,31.0,Serie A,1.0,GK,16.0,,2021-07-01,2026.0,18,France,1335.0,SUB,16.0,Right,4,1,2,Medium/Medium,Normal (185+),Yes,142000000.0,,"Leadership, GK Long Throw, Comes For Crosses",,,,,,,18,15,17,57,16,31,38,16,53,40,50,53,41,85,56,64,74,39,78,20,35,25,15,61,15,66.0,23,16,19,85,82,85,85,89,51.0,38+2,38+2,38+2,38,41,41,41,38,44+2,44+2,44+2,42+2,45+2,45+2,45+2,42+2,36+2,41+2,41+2,41+2,36+2,34+2,35+2,35+2,35+2,34+2,85+2
231281,/player/231281/trent-alexander-arnold/230002,23.0,2.0,2022-09-26,T. Alexander-Arnold,Trent Alexander-Arnold,RB,87,90,100500000.0,150000.0,23,1998-10-07,180,69,9.0,Liverpool,13.0,Premier League,1.0,RB,66.0,,2015-10-07,2025.0,14,England,,,,Right,4,3,3,High/Medium,Unique,Yes,193500000.0,#Crosser,"Early Crosser, Long Passer (AI), Long Shot Taker (AI)",76.0,69.0,89.0,80.0,80.0,73.0,92,62,69,87,63,78,87,85,91,86,76,76,73,83,73,82,66,89,66,75,71,83,78,90,55,82.0,79,83,80,14,15,14,6,7,,75+3,75+3,75+3,80,79,79,79,80,82+3,82+3,82+3,83+3,85+3,85+3,85+3,83+3,84+3,84+3,84+3,84+3,84+3,83+3,78+3,78+3,78+3,83+3,19+3
231866,/player/231866/rodrigo-hernandez-cascante/230002,23.0,2.0,2022-09-26,Rodri,Rodrigo Hernández Cascante,CDM,87,89,88500000.0,200000.0,26,1996-06-22,191,82,10.0,Manchester City,13.0,Premier League,1.0,CDM,16.0,,2019-07-04,2027.0,45,Spain,1362.0,SUB,16.0,Right,4,3,3,Medium/High,Normal (185+),Yes,170400000.0,,Solid Player,58.0,72.0,78.0,79.0,83.0,84.0,63,64,80,86,59,78,65,61,83,85,54,62,65,82,65,89,72,88,84,82,82,83,75,83,46,85.0,84,86,78,10,10,7,14,8,,76+3,76+3,76+3,74,77,77,77,74,79+3,79+3,79+3,76+3,83+3,83+3,83+3,76+3,79+3,84+3,84+3,84+3,79+3,79+3,82+3,82+3,82+3,79+3,18+3
205452,/player/205452/antonio-rudiger/230002,23.0,2.0,2022-09-26,A. Rüdiger,Antonio Rüdiger,CB,87,88,73500000.0,250000.0,29,1993-03-03,190,85,243.0,Real Madrid,53.0,La Liga,1.0,RCB,22.0,,2022-07-01,2026.0,21,Germany,1337.0,LCB,2.0,Right,3,2,2,High/High,Lean (185+),Yes,156200000.0,#Strength,"Long Passer (AI), Long Shot Taker (AI)",82.0,53.0,71.0,67.0,86.0,85.0,68,40,82,80,34,64,50,56,78,72,72,91,56,85,50,77,84,71,90,67,92,84,49,61,40,78.0,88,87,84,14,15,10,12,8,,67+2,67+2,67+2,67,67,67,67,67,67+2,67+2,67+2,69+2,72+2,72+2,72+2,69+2,79+2,81+2,81+2,81+2,79+2,81+2,86+2,86+2,86+2,81+2,20+2
209499,/player/209499/fabio-henrique-tavares/230002,23.0,2.0,2022-09-26,Fabinho,Fábio Henrique Tavares,"CDM, CB",87,88,77000000.0,185000.0,28,1993-10-23,188,78,9.0,Liverpool,13.0,Premier League,1.0,CDM,3.0,,2018-07-01,2026.0,54,Brazil,,,,Right,2,3,3,Medium/High,Unique,Yes,148200000.0,"#Tackling, #Tactician ","Dives Into Tackles (AI), Long Passer (AI)",66.0,69.0,78.0,77.0,86.0,83.0,75,63,75,84,47,78,71,53,82,81,64,68,63,86,64,81,75,88,81,70,85,88,70,76,90,85.0,86,88,86,13,12,6,8,8,,74+3,74+3,74+3,75,75,75,75,75,76+3,76+3,76+3,77+3,81+3,81+3,81+3,77+3,82+3,85+3,85+3,85+3,82+3,82+3,84+3,84+3,84+3,82+3,18+3
209658,/player/209658/leon-goretzka/230002,23.0,2.0,2022-09-26,L. Goretzka,Leon Christoph Goretzka,"CM, CDM",87,88,91000000.0,115000.0,27,1995-02-06,189,82,21.0,FC Bayern München,19.0,Bundesliga,1.0,LDM,8.0,,2018-07-01,2026.0,21,Germany,1337.0,SUB,8.0,Right,4,3,4,High/Medium,Unique,Yes,157000000.0,#Tactician ,"Injury Prone, Dives Into Tackles (AI), Long Shot Taker (AI)",78.0,82.0,82.0,83.0,81.0,86.0,75,82,86,86,71,84,76,75,85,86,78,78,76,87,73,85,80,86,88,86,82,86,85,84,60,82.0,74,84,78,13,8,15,11,9,,84+3,84+3,84+3,83,84,84,84,83,84+3,84+3,84+3,83+3,85+3,85+3,85+3,83+3,82+3,84+3,84+3,84+3,82+3,82+3,83+3,83+3,83+3,82+3,19+3
167948,/player/167948/hugo-lloris/230002,23.0,2.0,2022-09-26,H. Lloris,Hugo Lloris,GK,87,87,9000000.0,80000.0,35,1986-12-26,188,82,18.0,Tottenham Hotspur,13.0,Premier League,1.0,GK,1.0,,2012-08-31,2024.0,18,France,1335.0,GK,1.0,Left,1,1,4,Medium/Medium,Unique,Yes,17100000.0,,"Leadership, Cautious With Crosses",,,,,,,13,10,9,54,15,12,12,10,55,29,61,62,54,84,56,56,74,41,43,14,31,25,9,59,40,59.0,24,12,18,88,83,74,84,88,61.0,31+3,31+3,31+3,33,35,35,35,33,39+3,39+3,39+3,37+3,41+3,41+3,41+3,37+3,34+3,38+3,38+3,38+3,34+3,33+3,29+3,29+3,29+3,33+3,85+2
189596,/player/189596/thomas-muller/230002,23.0,2.0,2022-09-26,T. Müller,Thomas Müller,"CAM, CF",87,87,63000000.0,115000.0,32,1989-09-13,185,76,21.0,FC Bayern München,19.0,Bundesliga,1.0,CAM,25.0,,2008-08-10,2024.0,21,Germany,1337.0,CAM,13.0,Right,4,3,4,High/High,Lean (185+),Yes,104000000.0,"#Engine, #Clinical Finisher","Solid Player, Leadership, Outside Foot Shot",69.0,84.0,83.0,80.0,56.0,71.0,85,88,81,85,84,77,81,59,79,84,66,71,72,94,71,78,77,86,66,82,62,58,96,86,70,84.0,47,57,46,6,7,11,14,14,,83+3,83+3,83+3,83,84,84,84,83,84+3,84+3,84+3,83+3,82+3,82+3,82+3,83+3,71+3,71+3,71+3,71+3,71+3,69+3,63+3,63+3,63+3,69+3,20+3
193080,/player/193080/david-de-gea-quintana/230002,23.0,2.0,2022-09-26,De Gea,David De Gea Quintana,GK,87,87,42000000.0,150000.0,31,1990-11-07,192,76,11.0,Manchester United,13.0,Premier League,1.0,GK,1.0,,2011-07-01,2023.0,45,Spain,1362.0,SUB,1.0,Right,3,1,4,Medium/Medium,Unique,Yes,79800000.0,,"Solid Player, Cautious With Crosses, Saves with Feet",,,,,,,17,13,21,48,13,18,21,19,50,34,52,50,63,89,43,57,67,43,55,12,30,30,12,53,29,58.0,25,21,13,88,80,76,84,89,51.0,34+3,34+3,34+3,34,36,36,36,34,39+3,39+3,39+3,37+3,41+3,41+3,41+3,37+3,35+3,39+3,39+3,39+3,35+3,35+3,33+3,33+3,33+3,35+3,85+2
199556,/player/199556/marco-verratti/230002,23.0,2.0,2022-09-26,M. Verratti,Marco Verratti,"CM, CAM",87,87,77500000.0,155000.0,29,1992-11-05,165,60,73.0,Paris Saint Germain,16.0,Ligue 1,1.0,RCM,6.0,,2012-07-18,2024.0,27,Italy,1343.0,LCM,6.0,Right,4,4,3,Medium/High,Unique,Yes,143400000.0,"#Dribbler, #Playmaker, #Acrobat, #Complete Midfielder","Injury Prone, Dives Into Tackles (AI), Flair, Playmaker (AI), Outside Foot Shot",60.0,61.0,87.0,91.0,79.0,66.0,82,60,57,90,64,91,85,64,89,92,65,55,90,87,93,60,66,75,53,58,89,85,78,89,64,94.0,78,82,84,12,12,15,15,10,,71+3,71+3,71+3,80,79,79,79,80,83+3,83+3,83+3,82+3,86+1,86+1,86+1,82+3,82+3,84+3,84+3,84+3,82+3,80+3,77+3,77+3,77+3,80+3,21+3
201024,/player/201024/kalidou-koulibaly/230002,23.0,2.0,2022-09-26,K. Koulibaly,Kalidou Koulibaly,CB,87,87,54500000.0,175000.0,31,1991-06-20,187,89,5.0,Chelsea,13.0,Premier League,1.0,LCB,26.0,,2022-07-16,2026.0,136,Senegal,,,,Right,4,2,3,Medium/High,Unique,Yes,100800000.0,"#Tackling, #Strength",Power Header,82.0,33.0,59.0,68.0,88.0,85.0,38,25,84,71,14,70,53,28,67,72,74,88,51,83,34,67,82,70,94,20,83,85,35,60,33,82.0,90,89,86,7,11,7,13,5,,59+3,59+3,59+3,59,60,60,60,59,61+3,61+3,61+3,63+3,67+3,67+3,67+3,63+3,75+3,79+3,79+3,79+3,75+3,78+3,86+1,86+1,86+1,78+3,17+3
216267,/player/216267/andrew-robertson/230002,23.0,2.0,2022-09-26,A. Robertson,Andrew Robertson,LB,87,87,72000000.0,185000.0,28,1994-03-11,178,64,9.0,Liverpool,13.0,Premier League,1.0,LB,26.0,,2017-07-21,2026.0,42,Scotland,1359.0,LWB,3.0,Left,2,3,3,High/High,Unique,Yes,133200000.0,"#Engine, #Crosser","Early Crosser, Speed Dribbler (AI)",80.0,61.0,81.0,81.0,82.0,76.0,88,55,67,82,32,81,82,71,76,83,79,81,75,85,74,76,62,95,65,65,85,84,77,80,55,83.0,83,84,82,11,8,10,7,14,,72+3,72+3,72+3,78,77,77,77,78,78+3,78+3,78+3,81+3,81+3,81+3,81+3,81+3,85+2,82+3,82+3,82+3,85+2,84+3,79+3,79+3,79+3,84+3,18+3
238794,/player/238794/vinicius-jose-de-oliveira-junior/230002,23.0,2.0,2022-09-26,Vini Jr.,Vinícius José Paixão de Oliveira Júnior,LW,86,92,109000000.0,200000.0,21,2000-07-12,176,73,243.0,Real Madrid,53.0,La Liga,1.0,LW,20.0,,2018-07-12,2025.0,54,Brazil,,,,Right,4,5,2,High/Medium,Lean (170-185),Yes,245300000.0,"#Speedster, #Dribbler, #Acrobat","Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",95.0,79.0,74.0,90.0,29.0,67.0,72,84,50,75,72,92,77,62,73,89,95,95,94,82,83,76,75,84,62,76,58,26,82,75,65,79.0,32,25,18,5,7,7,7,10,,79+2,79+2,79+2,85,84,84,84,85,83+2,83+2,83+2,84+2,75+2,75+2,75+2,84+2,61+2,56+2,56+2,56+2,61+2,56+2,45+2,45+2,45+2,56+2,15+2
231478,/player/231478/lautaro-martinez/230002,23.0,2.0,2022-09-26,L. Martínez,Lautaro Javier Martínez,ST,86,90,98500000.0,110000.0,24,1997-08-22,174,72,44.0,Inter,31.0,Serie A,1.0,LS,10.0,,2018-07-05,2026.0,52,Argentina,1369.0,ST,22.0,Right,4,4,3,High/Medium,Unique,Yes,169900000.0,#Acrobat,"Flair, Outside Foot Shot, Technical Dribbler (AI)",83.0,83.0,72.0,85.0,48.0,84.0,58,88,84,76,90,84,78,54,73,86,86,80,86,89,89,80,89,80,84,76,90,45,86,80,74,86.0,55,31,44,11,8,8,8,13,,85+3,85+3,85+3,82,84,84,84,82,82+3,82+3,82+3,80+3,76+3,76+3,76+3,80+3,65+3,66+3,66+3,66+3,65+3,63+3,62+3,62+3,62+3,63+3,19+3
224232,/player/224232/nicolo-barella/230002,23.0,2.0,2022-09-26,N. Barella,Nicolò Barella,CM,86,89,89500000.0,110000.0,25,1997-02-07,172,68,44.0,Inter,31.0,Serie A,1.0,RCM,23.0,,2020-09-01,2026.0,27,Italy,1343.0,RCM,18.0,Right,3,3,3,High/High,Normal (170-),Yes,154400000.0,"#Playmaker, #Engine, #Acrobat, #Complete Midfielder","Dives Into Tackles (AI), Long Shot Taker (AI)",79.0,76.0,83.0,84.0,77.0,81.0,79,73,53,86,80,80,79,67,85,87,80,78,90,88,90,77,78,94,73,79,84,83,81,86,73,86.0,79,79,81,11,5,13,14,11,,77+3,77+3,77+3,82,81,81,81,82,83+3,83+3,83+3,83+3,85+3,85+3,85+3,83+3,83+3,84+3,84+3,84+3,83+3,82+3,78+3,78+3,78+3,82+3,19+3
232411,/player/232411/christopher-nkunku/230002,23.0,2.0,2022-09-26,C. Nkunku,Christopher Nkunku,"CF, CAM, ST",86,89,94000000.0,90000.0,24,1997-11-14,175,73,112172.0,RB Leipzig,19.0,Bundesliga,1.0,LAM,18.0,,2019-07-18,2024.0,18,France,1335.0,SUB,12.0,Right,3,5,3,High/Medium,Normal (170-185),Yes,166900000.0,"#Dribbler, #Acrobat","Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",88.0,81.0,83.0,88.0,65.0,66.0,81,86,61,85,70,89,82,80,80,88,87,89,88,85,90,79,59,78,64,78,59,67,86,85,67,81.0,62,69,59,5,6,10,15,7,,82+3,82+3,82+3,86,85,85,85,86,86+3,86+3,86+3,86+3,83+3,83+3,83+3,86+3,77+3,74+3,74+3,74+3,77+3,74+3,67+3,67+3,67+3,74+3,17+3
212218,/player/212218/aymeric-laporte/230002,23.0,2.0,2022-09-26,A. Laporte,Aymeric Laporte,CB,86,87,64500000.0,195000.0,28,1994-05-27,191,85,10.0,Manchester City,13.0,Premier League,1.0,LCB,14.0,,2018-01-30,2025.0,45,Spain,1362.0,LCB,15.0,Left,3,2,3,Medium/Medium,Unique,Yes,124200000.0,"#Tackling, #Tactician ","Injury Prone, Long Passer (AI)",61.0,50.0,72.0,69.0,86.0,79.0,58,45,84,83,40,63,61,69,81,78,55,65,57,87,55,68,80,67,84,47,81,87,54,65,44,84.0,86,87,86,10,11,5,14,5,,66+3,66+3,66+3,64,66,66,66,64,68+3,68+3,68+3,67+3,74+3,74+3,74+3,67+3,77+3,82+3,82+3,82+3,77+3,78+3,85+2,85+2,85+2,78+3,18+3
213345,/player/213345/kingsley-coman/230002,23.0,2.0,2022-09-26,K. Coman,Kingsley Junior Coman,LM,86,87,80000000.0,105000.0,26,1996-06-13,179,75,21.0,FC Bayern München,19.0,Bundesliga,1.0,RM,11.0,,2015-08-30,2027.0,18,France,1335.0,RM,11.0,Right,3,5,4,Medium/Medium,Unique,Yes,138000000.0,"#Speedster, #Dribbler, #Acrobat","Injury Prone, Speed Dribbler (AI)",92.0,77.0,79.0,87.0,30.0,61.0,81,76,61,80,78,88,83,70,74,87,94,90,92,86,84,83,73,69,66,73,35,23,84,81,70,78.0,29,27,21,5,3,5,3,5,,80+3,80+3,80+3,84,84,84,84,84,83+3,83+3,83+3,84+3,75+3,75+3,75+3,84+3,60+3,55+3,55+3,55+3,60+3,56+3,45+3,45+3,45+3,56+3,13+3
223848,/player/223848/sergej-milinkovic-savic/230002,23.0,2.0,2022-09-26,S. Milinković-Savić,Sergej Milinković-Savić,CM,86,87,77500000.0,90000.0,27,1995-02-27,191,76,46.0,Lazio,31.0,Serie A,1.0,RCM,21.0,,2015-08-06,2024.0,51,Serbia,,,,Right,5,4,3,High/Medium,Normal (185+),Yes,137600000.0,,"Power Header, Outside Foot Shot",68.0,80.0,82.0,82.0,79.0,86.0,71,82,86,86,74,85,81,78,86,87,66,70,62,84,63,83,87,91,87,81,79,79,82,83,59,84.0,78,79,74,7,10,7,16,7,,82+3,82+3,82+3,80,82,82,82,80,83+3,83+3,83+3,81+3,85+2,85+2,85+2,81+3,80+3,83+3,83+3,83+3,80+3,79+3,81+3,81+3,81+3,79+3,18+3
232363,/player/232363/milan-skriniar/230002,23.0,2.0,2022-09-26,M. Škriniar,Milan Škriniar,CB,86,87,68500000.0,105000.0,27,1995-02-11,188,80,44.0,Inter,31.0,Serie A,1.0,RCB,37.0,,2017-07-07,2023.0,43,Slovakia,,,,Right,3,2,3,Low/High,Unique,Yes,118200000.0,#Tactician ,"Solid Player, Team Player",78.0,41.0,57.0,69.0,88.0,86.0,40,42,81,72,40,67,34,30,73,72,75,81,54,86,56,50,85,81,89,30,87,86,30,46,56,87.0,91,90,82,10,13,12,8,12,,60+3,60+3,60+3,59,60,60,60,59,61+3,61+3,61+3,63+3,67+3,67+3,67+3,63+3,76+3,80+3,80+3,80+3,76+3,79+3,85+2,85+2,85+2,79+3,19+3
234642,/player/234642/edouard-mendy/230002,23.0,2.0,2022-09-26,É. Mendy,Édouard Mendy,GK,86,87,51000000.0,130000.0,30,1992-03-01,197,86,5.0,Chelsea,13.0,Premier League,1.0,GK,16.0,,2020-09-24,2025.0,136,Senegal,,,,Right,2,1,2,Medium/Medium,Lean (185+),Yes,98200000.0,,"Leadership, Comes For Crosses",,,,,,,10,5,10,47,9,18,13,14,54,31,33,36,50,84,33,61,39,37,72,9,22,13,6,52,13,58.0,10,11,13,84,82,81,85,88,34.0,29+2,29+2,29+2,29,32,32,32,29,35+2,35+2,35+2,32+2,38+2,38+2,38+2,32+2,28+2,34+2,34+2,34+2,28+2,26+2,26+2,26+2,26+2,26+2,84+2
164240,/player/164240/thiago-emiliano-da-silva/230002,23.0,2.0,2022-09-26,Thiago Silva,Thiago Emiliano da Silva,CB,86,86,12000000.0,115000.0,37,1984-09-22,183,79,5.0,Chelsea,13.0,Premier League,1.0,CB,6.0,,2020-08-28,2023.0,54,Brazil,,,,Right,3,2,4,Medium/High,Normal (170-185),Yes,22200000.0,#Tactician ,"Leadership, Power Header, Team Player",49.0,54.0,73.0,72.0,87.0,76.0,60,40,82,81,61,67,62,61,82,79,45,52,62,83,66,71,88,66,80,65,76,89,59,71,60,86.0,89,86,84,9,12,5,9,10,,65+3,65+3,65+3,65,66,66,66,65,69+3,69+3,69+3,67+3,76+3,76+3,76+3,67+3,75+3,82+3,82+3,82+3,75+3,77+3,84+2,84+2,84+2,77+3,18+3
186153,/player/186153/wojciech-szczesny/230002,23.0,2.0,2022-09-26,W. Szczęsny,Wojciech Tomasz Szczęsny,GK,86,86,33500000.0,125000.0,32,1990-04-18,195,90,45.0,Juventus,31.0,Serie A,1.0,RES,1.0,,2017-07-19,2024.0,37,Poland,1353.0,GK,1.0,Right,3,1,3,Medium/Medium,Lean (185+),Yes,57000000.0,,,,,,,,,12,12,16,32,14,11,16,14,36,22,51,47,55,82,51,55,71,45,65,14,40,15,14,48,18,65.0,20,13,12,86,81,73,86,87,49.0,31+3,31+3,31+3,28,31,31,31,28,32+3,32+3,32+3,31+3,33+3,33+3,33+3,31+3,28+3,31+3,31+3,31+3,28+3,28+3,29+3,29+3,29+3,28+3,84+2
188943,/player/188943/kevin-trapp/230002,23.0,2.0,2022-09-26,K. Trapp,Kevin Trapp,GK,86,86,36000000.0,43000.0,31,1990-07-08,189,84,1824.0,Eintracht Frankfurt,19.0,Bundesliga,1.0,GK,1.0,,2019-08-07,2024.0,21,Germany,1337.0,SUB,22.0,Right,4,1,3,Medium/Medium,Normal (185+),Yes,61200000.0,,"Leadership, Rushes Out Of Goal, Saves with Feet",,,,,,,13,13,11,25,12,10,14,12,12,24,43,50,42,83,37,59,76,45,75,13,30,22,12,46,17,64.0,15,14,10,84,82,79,85,87,46.0,30+3,30+3,30+3,27,30,30,30,27,29+3,29+3,29+3,28+3,28+3,28+3,28+3,28+3,28+3,29+3,29+3,29+3,28+3,28+3,29+3,29+3,29+3,28+3,84+2
189509,/player/189509/thiago-alcantara/230002,23.0,2.0,2022-09-26,Thiago,Thiago Alcântara do Nascimento,CM,86,86,55500000.0,180000.0,31,1991-04-11,174,70,9.0,Liverpool,13.0,Premier League,1.0,LCM,6.0,,2020-09-18,2024.0,45,Spain,,,,Right,3,5,3,Medium/Medium,Normal (170-185),Yes,102700000.0,"#Dribbler, #Playmaker, #Acrobat, #Complete Midfielder","Injury Prone, Dives Into Tackles (AI), Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",61.0,72.0,87.0,90.0,72.0,69.0,78,68,54,91,82,89,85,77,89,92,69,55,90,84,90,75,86,76,60,73,80,82,75,88,75,90.0,68,74,74,6,11,7,9,13,,74+3,74+3,74+3,81,80,80,80,81,84+2,84+2,84+2,82+3,85+1,85+1,85+1,82+3,78+3,81+3,81+3,81+3,78+3,76+3,73+3,73+3,73+3,76+3,18+3
189513,/player/189513/daniel-parejo-munoz/230002,23.0,2.0,2022-09-26,Parejo,Daniel Parejo Muñoz,CM,86,86,42000000.0,64000.0,33,1989-04-16,182,74,483.0,Villarreal,53.0,La Liga,1.0,LCM,10.0,,2020-08-12,2024.0,45,Spain,,,,Right,4,3,2,Medium/Medium,Normal (170-185),Yes,88200000.0,"#Playmaker, #Crosser, #FK Specialist, #Complete Midfielder","Solid Player, Leadership, Long Passer (AI), Playmaker (AI)",50.0,83.0,90.0,80.0,71.0,68.0,86,83,61,92,72,81,88,90,90,86,52,49,63,79,72,81,49,76,70,88,58,80,81,90,88,85.0,70,70,69,5,9,12,14,8,,77+2,77+2,77+2,80,80,80,80,80,83+2,83+2,83+2,80+2,85+1,85+1,85+1,80+2,76+2,79+2,79+2,79+2,76+2,74+2,71+2,71+2,71+2,74+2,17+2
192387,/player/192387/ciro-immobile/230002,23.0,2.0,2022-09-26,C. Immobile,Ciro Immobile,ST,86,86,55000000.0,100000.0,32,1990-02-20,185,85,46.0,Lazio,31.0,Serie A,1.0,ST,17.0,,2016-07-27,2025.0,27,Italy,1343.0,ST,17.0,Right,4,3,4,High/Medium,Unique,Yes,93500000.0,#Clinical Finisher,Outside Foot Shot,85.0,87.0,68.0,80.0,39.0,75.0,55,91,81,79,85,79,70,58,57,81,84,86,75,87,84,86,82,78,74,80,73,40,90,71,88,76.0,34,33,32,6,8,15,12,6,,85+1,85+1,85+1,80,83,83,83,80,80+3,80+3,80+3,78+3,73+3,73+3,73+3,78+3,61+3,59+3,59+3,59+3,61+3,58+3,55+3,55+3,55+3,58+3,17+3
192505,/player/192505/romelu-lukaku/230002,23.0,2.0,2022-09-26,R. Lukaku,Romelu Lukaku Menama,ST,86,86,68000000.0,200000.0,29,1993-05-13,191,94,44.0,Inter,31.0,Serie A,1.0,RS,90.0,Chelsea,,2023.0,7,Belgium,1325.0,ST,9.0,Left,4,3,4,Medium/Low,Unique,Yes,,"#Poacher, #Strength, #Complete Forward","Speed Dribbler (AI), Power Header",80.0,85.0,75.0,77.0,38.0,82.0,73,88,87,78,79,82,78,66,70,78,72,86,59,86,52,87,74,67,95,75,71,27,86,75,88,82.0,30,41,30,8,15,14,7,10,,85+1,85+1,85+1,80,82,82,82,80,79+3,79+3,79+3,79+3,73+3,73+3,73+3,79+3,60+3,59+3,59+3,59+3,60+3,57+3,56+3,56+3,56+3,57+3,19+3
197445,/player/197445/david-alaba/230002,23.0,2.0,2022-09-26,D. Alaba,David Olatukunbo Alaba,CB,86,86,55500000.0,220000.0,30,1992-06-24,180,78,243.0,Real Madrid,53.0,La Liga,1.0,LCB,4.0,,2021-07-01,2026.0,4,Austria,1322.0,LB,8.0,Left,4,3,4,Medium/Medium,Normal (170-185),Yes,113800000.0,#Tactician ,Long Shot Taker (AI),79.0,71.0,83.0,80.0,85.0,77.0,83,63,77,89,67,77,77,85,80,85,79,79,76,88,78,82,81,74,78,78,78,87,73,78,79,85.0,89,84,83,5,7,14,15,9,,77+3,77+3,77+3,79,79,79,79,79,80+3,80+3,80+3,80+3,82+3,82+3,82+3,80+3,84+2,84+2,84+2,84+2,84+2,84+2,84+2,84+2,84+2,84+2,18+3
202652,/player/202652/raheem-sterling/230002,23.0,2.0,2022-09-26,R. Sterling,Raheem Sterling,"LW, RW",86,86,72500000.0,195000.0,27,1994-12-08,170,69,5.0,Chelsea,13.0,Premier League,1.0,ST,17.0,,2022-07-13,2027.0,14,England,1318.0,LW,7.0,Right,3,4,4,High/Medium,Unique,Yes,134100000.0,"#Speedster, #Dribbler, #Acrobat","Flair, Speed Dribbler (AI)",90.0,80.0,78.0,86.0,45.0,67.0,79,82,46,83,67,86,79,72,67,84,94,86,94,91,93,78,57,79,65,80,59,30,91,80,70,77.0,47,53,47,15,12,12,15,9,,80+3,80+3,80+3,85,85,85,85,85,84+2,84+2,84+2,84+2,77+3,77+3,77+3,84+2,68+3,64+3,64+3,64+3,68+3,65+3,55+3,55+3,55+3,65+3,21+3
204485,/player/204485/riyad-mahrez/230002,23.0,2.0,2022-09-26,R. Mahrez,Riyad Mahrez,"RW, RM",86,86,56500000.0,220000.0,31,1991-02-21,179,67,10.0,Manchester City,13.0,Premier League,1.0,SUB,26.0,,2018-07-10,2025.0,97,Algeria,,,,Left,4,5,3,Medium/Medium,Unique,Yes,104500000.0,"#Dribbler, #Acrobat","Finesse Shot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",80.0,83.0,81.0,90.0,38.0,60.0,81,84,56,83,76,91,85,78,75,90,84,77,92,83,88,84,56,75,57,83,48,39,83,83,80,83.0,45,31,22,15,9,13,11,6,,80+3,80+3,80+3,85,85,85,85,85,85+1,85+1,85+1,84+2,78+3,78+3,78+3,84+2,64+3,61+3,61+3,61+3,64+3,59+3,49+3,49+3,49+3,59+3,18+3
